variant,fault_id,n_runs_with_som,mean_som_cols,mean_som_dim,mean_som_init_trials,mean_som_kfold,mean_som_lr,mean_som_neighbor_dist_h_mean,mean_som_neighbor_dist_v_mean,mean_som_quantization_mean_bmu_dist,mean_som_quantization_n_samples,mean_som_rows,mean_som_scale_max,mean_som_scale_mean,mean_som_scale_min,mean_som_scale_std,mean_som_selected_fold,mean_som_selected_init,mean_som_sigma,mean_som_threshold_saved,mean_som_training_steps,mean_som_umatrix_mean,mean_som_unit_weight_l2_mean,mean_som_unit_weight_l2_std,mean_som_validation_accuracy,mean_som_weight_frobenius,mean_som_weight_mean,mean_som_weight_std
minimal_ubl,mem_leak,1,16.0,9.0,2.0,2.0,0.25,37.826955376815384,37.16343630185118,53893.6194049784,34.0,16.0,79302656.0,8811409.17269229,0.09429140026640026,24922419.322942555,0.0,0.0,3.0,39.6601780990426,123.0,37.49519583933328,157.09203088604056,16.34101202073733,0.8,2527.034491155835,38.06838068142627,36.36561314149018
