group_type,group_name,n_runs,mean_tpr,std_tpr,stderr_tpr,ci95_low_tpr,ci95_high_tpr,bootstrap_ci95_low_tpr,bootstrap_ci95_high_tpr,mean_fpr,std_fpr,stderr_fpr,ci95_low_fpr,ci95_high_fpr,bootstrap_ci95_low_fpr,bootstrap_ci95_high_fpr,mean_precision,std_precision,stderr_precision,ci95_low_precision,ci95_high_precision,bootstrap_ci95_low_precision,bootstrap_ci95_high_precision,mean_recall,std_recall,stderr_recall,ci95_low_recall,ci95_high_recall,bootstrap_ci95_low_recall,bootstrap_ci95_high_recall,mean_f1,std_f1,stderr_f1,ci95_low_f1,ci95_high_f1,bootstrap_ci95_low_f1,bootstrap_ci95_high_f1,mean_lead_time_s,std_lead_time_s,stderr_lead_time_s,ci95_low_lead_time_s,ci95_high_lead_time_s,bootstrap_ci95_low_lead_time_s,bootstrap_ci95_high_lead_time_s,mean_median_lead_time_s,std_median_lead_time_s,stderr_median_lead_time_s,ci95_low_median_lead_time_s,ci95_high_median_lead_time_s,bootstrap_ci95_low_median_lead_time_s,bootstrap_ci95_high_median_lead_time_s,mean_alarm_fp_fraction,std_alarm_fp_fraction,stderr_alarm_fp_fraction,ci95_low_alarm_fp_fraction,ci95_high_alarm_fp_fraction,bootstrap_ci95_low_alarm_fp_fraction,bootstrap_ci95_high_alarm_fp_fraction,mean_paper_af,std_paper_af,stderr_paper_af,ci95_low_paper_af,ci95_high_paper_af,bootstrap_ci95_low_paper_af,bootstrap_ci95_high_paper_af,mean_paper_at,std_paper_at,stderr_paper_at,ci95_low_paper_at,ci95_high_paper_at,bootstrap_ci95_low_paper_at,bootstrap_ci95_high_paper_at,mean_paper_ntn,std_paper_ntn,stderr_paper_ntn,ci95_low_paper_ntn,ci95_high_paper_ntn,bootstrap_ci95_low_paper_ntn,bootstrap_ci95_high_paper_ntn
ablation_block,decision,60,0.36666666666666664,0.48596110141697085,0.06273730842308473,0.24370154215742057,0.4896317911759127,0.25,0.48333333333333334,0.6795485464370832,0.46655878840581555,0.06023248058408112,0.5614928844922842,0.7976042083818822,0.5473489716354163,0.7959604906055687,0.0037847868962500655,0.007633165822145045,0.0009854374702669133,0.0018533294545269154,0.005716244337973216,0.0021651383813126065,0.005877451190293644,0.36666666666666664,0.48596110141697085,0.06273730842308473,0.24370154215742057,0.4896317911759127,0.25,0.48333333333333334,0.007430984894385353,0.014719607978752408,0.001900293218813663,0.0037064101855105733,0.011155559603260132,0.004290303656615018,0.011444803732875732,21.750250706266932,33.46292715985023,4.320045320181727,13.282961878710747,30.217539533823118,14.344344412074202,30.29463481510078,21.449910352627438,33.38122970531918,4.309498224154183,13.00329383328524,29.896526871969634,13.988194531202316,30.082294837633768,0.6795485464370832,0.46655878840581555,0.06023248058408112,0.5614928844922842,0.7976042083818822,0.5473489716354163,0.7959604906055687,0.6674242424242425,0.4743373424689179,0.06123668759554677,0.5474003347369708,0.7874481501115141,0.5356060606060606,0.7833333333333333,0.36666666666666664,0.48596110141697085,0.06273730842308473,0.24370154215742057,0.4896317911759127,0.25,0.48333333333333334,7.966666666666667,12.073176132273728,1.5586403365375008,4.911731607053165,11.021601726280169,5.2,11.066666666666666
ablation_block,training,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,0.967906041546987,0.21643037047317987,18.67579647387257,19.524203526127433,18.65,19.55
fault_family,paper_aligned,80,0.275,0.4493314302129502,0.05023678111916797,0.1765359090064308,0.37346409099356925,0.175,0.375,0.5096614098278124,0.5002498424364125,0.05592963267106886,0.40003932979251744,0.6192834898631073,0.3971092437765974,0.6212592106909284,0.002838590172187549,0.006799587836898193,0.0007602170311142556,0.0013485647912036083,0.0043286155531714905,0.0015770723209479563,0.0043853094349486895,0.275,0.4493314302129502,0.05023678111916797,0.1765359090064308,0.37346409099356925,0.175,0.375,0.005573238670789014,0.013126279434372732,0.0014675626553457457,0.0026968158663113525,0.008449661475266676,0.0031247112711350763,0.008585882691047864,16.3126880297002,30.43199166912027,3.4024001031430102,9.643983827539902,22.9813922318605,9.728313417608538,23.18626394943112,16.087432764470577,30.32431516205303,3.390361503673906,9.442324217269721,22.732541311671433,9.41777257323265,23.128767205774786,0.5096614098278124,0.5002498424364125,0.05592963267106886,0.40003932979251744,0.6192834898631073,0.3971092437765974,0.6212592106909284,0.5005681818181819,0.5026082066731612,0.05619330580852259,0.39042930243347757,0.6107070612028861,0.3880681818181818,0.6125,0.275,0.4493314302129502,0.05023678111916797,0.1765359090064308,0.37346409099356925,0.175,0.375,10.75,11.516086712271534,1.2875376361710604,8.226426233104721,13.273573766895279,8.1375,13.3125
study_scope,extended,60,0.36666666666666664,0.4859611014169708,0.06273730842308471,0.24370154215742063,0.48963179117591266,0.25,0.48333333333333334,0.6628818797704166,0.472737779924181,0.06103018495898066,0.5432627172508144,0.7825010422900187,0.5467207442323125,0.7784391108054598,0.0037847868962500655,0.007633165822145049,0.000985437470266914,0.001853329454526914,0.005716244337973217,0.0021258791858165286,0.005976717428813046,0.36666666666666664,0.4859611014169708,0.06273730842308471,0.24370154215742063,0.48963179117591266,0.25,0.48333333333333334,0.007430984894385353,0.014719607978752417,0.0019002932188136642,0.003706410185510571,0.011155559603260135,0.004206691895262651,0.01168465855088866,21.750250706266932,33.46292715985023,4.320045320181727,13.282961878710747,30.217539533823118,13.992210554367018,30.340348243067478,21.449910352627438,33.3812297053192,4.3094982241541855,13.003293833285234,29.89652687196964,13.6087011774381,30.05765037337939,0.6628818797704166,0.472737779924181,0.06103018495898066,0.5432627172508144,0.7825010422900187,0.5467207442323125,0.7784391108054598,0.6666666666666666,0.4753826885415284,0.06137164119322156,0.5463782499279524,0.7869550834053809,0.55,0.7833333333333333,0.36666666666666664,0.4859611014169708,0.06273730842308471,0.24370154215742063,0.48963179117591266,0.25,0.48333333333333334,6.366666666666666,9.096407684815013,1.1743411824533903,4.064957949058021,8.668375384275311,4.133333333333334,8.583333333333334
study_scope,paper_faithful,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.22360679774997885,0.04999999999999997,-0.04799999999999993,0.14799999999999994,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.22360679774997885,0.04999999999999997,-0.04799999999999993,0.14799999999999994,0.0,0.15,0.0022727272727272726,0.010163945352271771,0.0022727272727272726,-0.0021818181818181815,0.006727272727272727,0.0,0.006818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,7.195758984875818,1.6090206239887208,20.746319576982106,27.05368042301789,21.6,27.45
variant_fault_family,paper_fidelity_anchor|paper_aligned,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.22360679774997885,0.04999999999999997,-0.04799999999999993,0.14799999999999994,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.22360679774997885,0.04999999999999997,-0.04799999999999993,0.14799999999999994,0.0,0.15,0.0022727272727272726,0.010163945352271771,0.0022727272727272726,-0.0021818181818181815,0.006727272727272727,0.0,0.006818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,7.195758984875818,1.6090206239887208,20.746319576982106,27.05368042301789,21.6,27.45
variant_fault_family,screen_smooth_streak|paper_aligned,20,0.5,0.512989176042577,0.11470786693528086,0.27517258080684953,0.7248274191931505,0.3,0.7,0.9927289057122322,0.011524132259079653,0.002576874311300032,0.987678232062084,0.9977795793623803,0.9869742789976623,0.9968389494562043,0.007271094287767921,0.011524132259079639,0.002576874311300029,0.0022204206376198648,0.012321767937915978,0.003120509648881932,0.012734043286554383,0.5,0.512989176042577,0.11470786693528086,0.27517258080684953,0.7248274191931505,0.3,0.7,0.014197307230174433,0.022076207532970224,0.004936390072911434,0.004521982687268021,0.023872631773080844,0.006172474159367994,0.024629304085524276,32.0321363389492,37.95046010333568,8.485980856845227,15.399613859532554,48.66465881836585,16.533094596862792,49.265207934379575,32.0321363389492,37.95046010333568,8.485980856845227,15.399613859532554,48.66465881836585,16.533094596862792,49.265207934379575,0.9927289057122322,0.011524132259079653,0.002576874311300032,0.987678232062084,0.9977795793623803,0.9869742789976623,0.9968389494562043,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.512989176042577,0.11470786693528086,0.27517258080684953,0.7248274191931505,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
variant_fault_family,screen_threshold|paper_aligned,20,0.6,0.5026246899500346,0.11239029738980327,0.37971501711598554,0.8202849828840144,0.4,0.8,0.9959167335990179,0.004489639087619408,0.001003913819435713,0.9939490625129239,0.9978844046851119,0.9938430959263667,0.9977965705026332,0.004083266400982279,0.004489639087619405,0.0010039138194357124,0.0021155953148882826,0.006050937487076275,0.00218537056792841,0.006099308044993824,0.6,0.5026246899500346,0.11239029738980327,0.37971501711598554,0.8202849828840144,0.4,0.8,0.008095647452981622,0.008869332813929424,0.0019832431087015686,0.004208490959926548,0.011982803946036697,0.004323332273112732,0.012080427116811966,33.218615779851596,35.905938245847544,8.028811871362466,17.48214451198116,48.95508704772203,18.09356584697962,48.54779157261381,32.31759471893311,35.96474720855901,8.041961955193376,16.555349286754094,48.07984015111212,17.23051986694336,47.55685212612152,0.9959167335990179,0.004489639087619408,0.001003913819435713,0.9939490625129239,0.9978844046851119,0.9938430959263667,0.9977965705026332,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.5026246899500346,0.11239029738980327,0.37971501711598554,0.8202849828840144,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
variant_fault_family,screen_training_topology|paper_aligned,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,0.967906041546987,0.21643037047317987,18.67579647387257,19.524203526127433,18.65,19.55
