variant,fault_id,n_runs_with_som,mean_som_cols,mean_som_dim,mean_som_init_trials,mean_som_kfold,mean_som_lr,mean_som_neighbor_dist_h_mean,mean_som_neighbor_dist_v_mean,mean_som_quantization_mean_bmu_dist,mean_som_quantization_n_samples,mean_som_rows,mean_som_scale_max,mean_som_scale_mean,mean_som_scale_min,mean_som_scale_std,mean_som_selected_fold,mean_som_selected_init,mean_som_sigma,mean_som_threshold_saved,mean_som_training_steps,mean_som_umatrix_mean,mean_som_unit_weight_l2_mean,mean_som_unit_weight_l2_std,mean_som_validation_accuracy,mean_som_weight_frobenius,mean_som_weight_mean,mean_som_weight_std
minimal_ubl,mem_leak,1,16.0,9.0,2.0,2.0,0.25,25.387546835994833,26.13819334523925,50352.19693513659,19.0,16.0,79790080.0,8865567.38396829,0.04700693183693679,25075601.911573995,0.0,1.0,3.0,26.77942000109202,133.0,25.76287009061704,171.22502379058506,18.2617014405873,1.0,2755.1376769532662,41.05856409674721,40.10991473495919
