variant,fault_id,n_runs,fault_family,study_scope,ablation_block,hypothesis_id,faithfulness_label,mean_tpr,std_tpr,stderr_tpr,ci95_low_tpr,ci95_high_tpr,bootstrap_ci95_low_tpr,bootstrap_ci95_high_tpr,mean_fpr,std_fpr,stderr_fpr,ci95_low_fpr,ci95_high_fpr,bootstrap_ci95_low_fpr,bootstrap_ci95_high_fpr,mean_precision,std_precision,stderr_precision,ci95_low_precision,ci95_high_precision,bootstrap_ci95_low_precision,bootstrap_ci95_high_precision,mean_recall,std_recall,stderr_recall,ci95_low_recall,ci95_high_recall,bootstrap_ci95_low_recall,bootstrap_ci95_high_recall,mean_f1,std_f1,stderr_f1,ci95_low_f1,ci95_high_f1,bootstrap_ci95_low_f1,bootstrap_ci95_high_f1,mean_lead_time_s,std_lead_time_s,stderr_lead_time_s,ci95_low_lead_time_s,ci95_high_lead_time_s,bootstrap_ci95_low_lead_time_s,bootstrap_ci95_high_lead_time_s,mean_median_lead_time_s,std_median_lead_time_s,stderr_median_lead_time_s,ci95_low_median_lead_time_s,ci95_high_median_lead_time_s,bootstrap_ci95_low_median_lead_time_s,bootstrap_ci95_high_median_lead_time_s
paper_fidelity_replication_smoke,cpu_hog_like,1,paper_aligned,paper_faithful,decision,H-paper-replication-smoke,paper-faithful-with-proxy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_fidelity_replication_smoke,mem_leak,2,paper_aligned,paper_faithful,decision,H-paper-replication-smoke,paper-faithful-with-proxy,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.968052738336714,0.0035857341845159266,0.0025354969574036264,0.9630831643002029,0.9730223123732251,0.9655172413793104,0.9705882352941176,0.031947261663286,0.003585734184515961,0.0025354969574036506,0.026977687626774844,0.03691683569979715,0.029411764705882353,0.034482758620689655,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.06190476190476191,0.006734350297014734,0.004761904761904759,0.05257142857142858,0.07123809523809524,0.05714285714285715,0.06666666666666667,7.251682996749878,2.8249663627212636,1.9975528717041013,3.3364793682098393,11.166886625289916,5.254130125045776,9.24923586845398,7.251682996749878,2.8249663627212636,1.9975528717041013,3.3364793682098393,11.166886625289916,5.254130125045776,9.24923586845398
