group_type,group_name,n_runs,mean_tpr,std_tpr,stderr_tpr,ci95_low_tpr,ci95_high_tpr,bootstrap_ci95_low_tpr,bootstrap_ci95_high_tpr,mean_fpr,std_fpr,stderr_fpr,ci95_low_fpr,ci95_high_fpr,bootstrap_ci95_low_fpr,bootstrap_ci95_high_fpr,mean_precision,std_precision,stderr_precision,ci95_low_precision,ci95_high_precision,bootstrap_ci95_low_precision,bootstrap_ci95_high_precision,mean_recall,std_recall,stderr_recall,ci95_low_recall,ci95_high_recall,bootstrap_ci95_low_recall,bootstrap_ci95_high_recall,mean_f1,std_f1,stderr_f1,ci95_low_f1,ci95_high_f1,bootstrap_ci95_low_f1,bootstrap_ci95_high_f1,mean_lead_time_s,std_lead_time_s,stderr_lead_time_s,ci95_low_lead_time_s,ci95_high_lead_time_s,bootstrap_ci95_low_lead_time_s,bootstrap_ci95_high_lead_time_s,mean_median_lead_time_s,std_median_lead_time_s,stderr_median_lead_time_s,ci95_low_median_lead_time_s,ci95_high_median_lead_time_s,bootstrap_ci95_low_median_lead_time_s,bootstrap_ci95_high_median_lead_time_s
ablation_block,decision,3,0.6666666666666666,0.5773502691896258,0.33333333333333337,0.013333333333333197,1.32,0.0,1.0,0.9164976335361731,0.07553114503802938,0.043607926919906934,0.8310260967731555,1.0019691702991906,0.8529411764705882,1.0,0.08350236646382692,0.07553114503802937,0.04360792691990692,-0.0019691702991906507,0.16897390322684447,0.0,0.14705882352941177,0.6666666666666666,0.5773502691896258,0.33333333333333337,0.013333333333333197,1.32,0.0,1.0,0.14797008547008547,0.13269708175069309,0.07661269586944043,-0.00219079843401776,0.2981309693741887,0.0,0.25641025641025644,2.6419673389858667,2.5129159315406144,1.450832689525873,-0.2016647324848444,5.485599410456578,0.0,5.002062606811523,2.598440726598104,2.489952337940826,1.4375746525794741,-0.21920559245766524,5.416087045653873,0.0,4.9634668827056885
fault_family,paper_aligned,3,0.6666666666666666,0.5773502691896258,0.33333333333333337,0.013333333333333197,1.32,0.0,1.0,0.9164976335361731,0.07553114503802938,0.043607926919906934,0.8310260967731555,1.0019691702991906,0.8529411764705882,1.0,0.08350236646382692,0.07553114503802937,0.04360792691990692,-0.0019691702991906507,0.16897390322684447,0.0,0.14705882352941177,0.6666666666666666,0.5773502691896258,0.33333333333333337,0.013333333333333197,1.32,0.0,1.0,0.14797008547008547,0.13269708175069309,0.07661269586944043,-0.00219079843401776,0.2981309693741887,0.0,0.25641025641025644,2.6419673389858667,2.5129159315406144,1.450832689525873,-0.2016647324848444,5.485599410456578,0.0,5.002062606811523,2.598440726598104,2.489952337940826,1.4375746525794741,-0.21920559245766524,5.416087045653873,0.0,4.9634668827056885
study_scope,paper_faithful,3,0.6666666666666666,0.5773502691896258,0.33333333333333337,0.013333333333333197,1.32,0.0,1.0,0.9164976335361731,0.07553114503802938,0.043607926919906934,0.8310260967731555,1.0019691702991906,0.8529411764705882,1.0,0.08350236646382692,0.07553114503802937,0.04360792691990692,-0.0019691702991906507,0.16897390322684447,0.0,0.14705882352941177,0.6666666666666666,0.5773502691896258,0.33333333333333337,0.013333333333333197,1.32,0.0,1.0,0.14797008547008547,0.13269708175069309,0.07661269586944043,-0.00219079843401776,0.2981309693741887,0.0,0.25641025641025644,2.6419673389858667,2.5129159315406144,1.450832689525873,-0.2016647324848444,5.485599410456578,0.0,5.002062606811523,2.598440726598104,2.489952337940826,1.4375746525794741,-0.21920559245766524,5.416087045653873,0.0,4.9634668827056885
variant_fault_family,paper_fidelity_replication_smoke|paper_aligned,3,0.6666666666666666,0.5773502691896258,0.33333333333333337,0.013333333333333197,1.32,0.0,1.0,0.9164976335361731,0.07553114503802938,0.043607926919906934,0.8310260967731555,1.0019691702991906,0.8529411764705882,1.0,0.08350236646382692,0.07553114503802937,0.04360792691990692,-0.0019691702991906507,0.16897390322684447,0.0,0.14705882352941177,0.6666666666666666,0.5773502691896258,0.33333333333333337,0.013333333333333197,1.32,0.0,1.0,0.14797008547008547,0.13269708175069309,0.07661269586944043,-0.00219079843401776,0.2981309693741887,0.0,0.25641025641025644,2.6419673389858667,2.5129159315406144,1.450832689525873,-0.2016647324848444,5.485599410456578,0.0,5.002062606811523,2.598440726598104,2.489952337940826,1.4375746525794741,-0.21920559245766524,5.416087045653873,0.0,4.9634668827056885
