run_id,variant,fault_id,fault_family,run_status,failed_phase,failure_reason
20260330T101857Z-paper_fidelity_research_anchor-lock_convoy-ihigh-dlong-wbase-s01-r01,paper_fidelity_research_anchor,lock_convoy,extended,failed,execution,"Command '['docker', 'compose', '--profile', 'tools', 'run', '--rm', 'chaos', 'lock', 'off']' returned non-zero exit status 1."
