variant,fault_id,n_runs_with_som,mean_som_cols,mean_som_dim,mean_som_init_trials,mean_som_kfold,mean_som_lr,mean_som_neighbor_dist_h_mean,mean_som_neighbor_dist_v_mean,mean_som_quantization_mean_bmu_dist,mean_som_quantization_n_samples,mean_som_rows,mean_som_scale_max,mean_som_scale_mean,mean_som_scale_min,mean_som_scale_std,mean_som_selected_fold,mean_som_selected_init,mean_som_sigma,mean_som_threshold_saved,mean_som_training_steps,mean_som_umatrix_mean,mean_som_unit_weight_l2_mean,mean_som_unit_weight_l2_std,mean_som_validation_accuracy,mean_som_weight_frobenius,mean_som_weight_mean,mean_som_weight_std
paper_fidelity_research_anchor,cpu_hog_like,6,32.0,9.0,3.0,3.0,0.7000000000000001,4.473383076097985,5.005762238678809,13.21438563959669,78.66666666666667,32.0,79869952.0,8874442.322571846,0.05330019271867564,25100703.163352877,1.0,0.3333333333333333,4.0,3.1033605597376845,1021.6666666666666,4.739572657388396,203.01967214016668,39.766699097374435,0.9222222222222224,6652.677740565519,43.846427267728124,53.60883972050331
paper_fidelity_research_anchor,disk_fill,2,32.0,9.0,3.0,3.0,0.7,222.02656662649858,268.4821834693191,33850.74831184702,104.0,32.0,79843328.0,8871484.135643777,0.07864671361502337,25092336.034900166,1.0,0.0,4.0,4.398258607830179,988.0,245.25437504790887,1600.9694925470374,5200.426815231049,0.9416666666666667,174122.83971974067,200.21131802995512,1802.6859357983865
paper_fidelity_research_anchor,lock_convoy,5,32.0,9.0,3.0,3.0,0.7,3.9101921403270468,4.146538853390203,3.3559712680938105,44.8,32.0,79917056.0,8879676.100360423,0.05052311546611773,25115506.522380613,1.0,0.8,4.0,2.7244186064087175,1062.0,4.0283654968586236,181.56533234418697,22.151739779865334,0.9333333333333333,5853.479425933037,39.37980996717836,46.550749418362855
paper_fidelity_research_anchor,mem_leak,6,32.0,9.0,3.0,3.0,0.7000000000000001,220.37636012937978,217.0321007404829,30139.31275923991,96.83333333333333,32.0,79642624.0,8849183.664114367,0.05124522062160169,25029260.86251558,1.0,0.5,4.0,3.4676257319995227,985.5,218.70423043493133,1454.819840506765,4758.078197640546,0.9277777777777777,159217.3016641034,187.5911371282813,1647.8698655678397
paper_fidelity_research_anchor,net_hog_like_latency,6,32.0,9.0,3.0,3.0,0.7000000000000001,2.0852620570944063,2.3322905143964068,0.6441057286120713,13.666666666666666,32.0,79808512.0,8867615.66229399,0.05127550920336846,25081394.431922495,1.0,0.16666666666666666,4.0,2.980912858131125,986.5,2.2087762857454067,187.89739664648755,11.351419629449774,0.9277777777777779,6024.03156172598,41.776439849365055,46.82175911501887
