fault_id,variant,anomaly_quantile,n_runs,mean_tpr,mean_fpr,mean_alarm_fp_fraction,mean_paper_af,mean_paper_at,mean_precision,mean_recall,mean_f1
mem_leak,ubl_roc_sweep,0.7,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
mem_leak,ubl_roc_sweep,0.76,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
mem_leak,ubl_roc_sweep,0.82,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
mem_leak,ubl_roc_sweep,0.88,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
mem_leak,ubl_roc_sweep,0.94,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
