variant,fault_id,n_runs_with_som,mean_som_cols,mean_som_dim,mean_som_init_trials,mean_som_kfold,mean_som_lr,mean_som_neighbor_dist_h_mean,mean_som_neighbor_dist_v_mean,mean_som_quantization_mean_bmu_dist,mean_som_quantization_n_samples,mean_som_rows,mean_som_scale_max,mean_som_scale_mean,mean_som_scale_min,mean_som_scale_std,mean_som_selected_fold,mean_som_selected_init,mean_som_sigma,mean_som_threshold_saved,mean_som_training_steps,mean_som_umatrix_mean,mean_som_unit_weight_l2_mean,mean_som_unit_weight_l2_std,mean_som_validation_accuracy,mean_som_weight_frobenius,mean_som_weight_mean,mean_som_weight_std
paper_fidelity_anchor,cpu_hog_like,2,32.0,9.0,3.0,3.0,0.7,24.90934016348158,26.553670584951732,19.81355371998829,33.5,32.0,82528256.0,9169809.251576245,0.049557291666666614,25936127.576561905,1.5,0.5,4.0,8.365745742725661,439.5,25.731505374216656,343.2027506106832,281.76685308367314,0.8504273504273505,14212.262988824557,67.26213228357278,131.868947595656
paper_fidelity_anchor,mem_leak,4,29.0,9.0,2.5,2.5,0.7,269.66318585140385,289.96447790228757,21827.29893476654,36.0,29.0,82612838.4,9179207.3060168,0.10989939050970227,25962709.256853975,0.75,0.5,4.0,10.555542074532674,360.0,279.8138318768457,2144.4276063694006,5306.390899601058,0.8018518518518518,183413.75805777032,270.64922768932354,1894.9099026400972
screen_smooth_streak,cpu_hog_like,6,32.0,9.0,3.0,3.0,0.7000000000000001,250.04037634523982,258.7912109777838,8394.54189877887,5.0,32.0,82853888.0,9205990.55737637,0.07,26038463.85090582,1.0,0.0,4.0,9.708818424262658,681.1666666666666,254.41579366151186,1757.2494230657285,5681.565894570757,0.888888888888889,190321.41248579542,230.717240236831,1969.0326596676484
screen_smooth_streak,mem_leak,3,32.0,9.0,3.0,3.0,0.6999999999999998,190.990930833615,192.0263895569385,23918.775517577393,4.666666666666667,32.0,82770602.66666667,9196736.695148662,0.08807291666666665,26012289.773285862,1.3333333333333333,1.0,4.0,9.1807974234762,436.3333333333333,191.50866019527675,1259.5262319110373,4219.717214707435,0.9126305792972459,140918.284941223,171.017992039802,1457.8973414768423
screen_threshold,cpu_hog_like,10,32.0,9.0,3.0,3.0,0.7000000000000001,169.5745387570043,274.66573472115493,58.5706769300726,17.7,32.0,82853888.0,9205990.55737637,0.07000000000000002,26038463.850905824,1.0,0.0,4.0,9.708818424262658,1737.9,222.12013673907964,1240.7217583734225,4542.29726599487,0.8888888888888891,150682.16426002656,169.11268878896948,1560.4686036296334
screen_threshold,mem_leak,10,32.0,9.0,3.0,3.0,0.7000000000000001,182.7602388568011,261.2395580969687,1451.6276902329184,1.4,32.0,82853888.0,9205990.55737637,0.07000000000000002,26038463.850905824,1.0,0.0,4.0,9.708818424262658,1182.7,221.99989847688488,1279.3120074112237,4606.370252287185,0.8888888888888891,152989.56944136386,174.63046992551114,1584.0428794868603
screen_training_topology,cpu_hog_like,3,20.0,9.0,1.0,1.0,0.6999999999999998,8.401267853010927,6.711888195499306,7.503422215856806,20.0,20.0,82636800.0,9181869.719751524,0.3418154761904761,25970239.65637495,0.0,0.0,4.0,17.267681435173962,650.6666666666666,7.556578024255116,200.15728431959,31.82730578159695,0.7875,4059.0824410750265,46.37803140817423,49.237276545125845
screen_training_topology,mem_leak,5,20.0,9.0,1.0,1.0,0.7,11.96136285042806,11.990697880953467,68.44502291513056,22.6,20.0,82577817.6,9175316.130893042,0.05946883333333327,25951703.272431094,0.0,0.0,4.0,9.101463110866842,649.2,11.976030365690765,235.3078898312671,73.76454131684159,0.795,4933.848586716487,57.22367285908954,59.01395059461184
