variant,fault_id,n_runs_with_som,mean_som_cols,mean_som_dim,mean_som_init_trials,mean_som_kfold,mean_som_lr,mean_som_neighbor_dist_h_mean,mean_som_neighbor_dist_v_mean,mean_som_quantization_mean_bmu_dist,mean_som_quantization_n_samples,mean_som_rows,mean_som_scale_max,mean_som_scale_mean,mean_som_scale_min,mean_som_scale_std,mean_som_selected_fold,mean_som_selected_init,mean_som_sigma,mean_som_threshold_saved,mean_som_training_steps,mean_som_umatrix_mean,mean_som_unit_weight_l2_mean,mean_som_unit_weight_l2_std,mean_som_validation_accuracy,mean_som_weight_frobenius,mean_som_weight_mean,mean_som_weight_std
minimal_ubl,mem_leak,1,20.0,9.0,1.0,1.0,0.25,64.95765026083643,63.11422254871314,8.494084956931795,3.0,20.0,82550784.0,9172312.261309696,0.07301136363636361,25943207.479767215,0.0,0.0,3.0,6.702567370198112,120.0,64.03593640477479,179.1910800956178,25.328468154646437,0.9333333333333333,3619.4460617555856,48.95251118368935,35.25122428794647
