run_id,variant,fault_id,fault_family,run_status,failed_phase,failure_reason
20260329T194351Z-minimal_ubl-mem_leak-ibase-dbase-wbase-s01-r01,minimal_ubl,mem_leak,paper_aligned,failed,execution,App did not become healthy within 90s. Last error: [Errno 54] Connection reset by peer
