run_id,variant,fault_id,fault_family,study_scope,ablation_block,hypothesis_id,interpretation_note,faithfulness_label,intensity_level,duration_level,pending_level,train_mode,repeat_idx,seed_idx,run_seed,loadgen_seed,tp,fp,fn,tn,tpr,fpr,precision,recall,f1,mean_lead_time_s,median_lead_time_s,num_scored_alarms,pending_window_s,som_smooth_k,anomaly_streak,anomaly_quantile,som_kfold,som_rows,som_cols,som_lr,som_sigma,poll_sec,bootstrap_target,expected_bootstrap_vectors,effective_bootstrap_vectors,required_bootstrap_vectors,bootstrap_vectors_ok,coverage_ok,observability_limited,top_feature,top_effect_size,degenerate_features,normal_variance_score,matching_mode,som_model_present,som_metrics_error,som_dim,som_training_steps,som_threshold_saved,som_init_trials,som_selected_fold,som_selected_init,som_validation_accuracy,som_normalization_mode,som_online_clip_mode,som_scale_mean,som_scale_std,som_scale_min,som_scale_max,som_weight_mean,som_weight_std,som_weight_frobenius,som_unit_weight_l2_mean,som_unit_weight_l2_std,som_neighbor_dist_h_mean,som_neighbor_dist_v_mean,som_umatrix_mean,som_quantization_mean_bmu_dist,som_quantization_n_samples
20260329T003753Z-paper_fidelity_smoke-cpu_hog_like-ibase-dbase-wbase-s01-r01,paper_fidelity_smoke,cpu_hog_like,paper_aligned,paper_faithful,decision,H-paper-smoke-anchor,Paper-faithful-with-proxy learner profile for a short smoke campaign.,paper-faithful-with-proxy,base,base,base,fresh_bootstrap,1,1,639193590,639193590,0,2,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,60.0,5,3,0.85,3,32,32,0.7,4.0,1.0,180,240,240,180,True,True,False,req_rate,0.5022469751975733,"db_inflight,disk_fill_mb,latency_p95,leak_mb,open_fds_sim,proc_mem_bytes,proc_open_fds,req_rate,retry_rate",0.0,one_to_one,True,,9,960,1.0460398028178024,3,1,1,0.9,train_max_100,none,8873759.449711377,25098772.36333622,0.04716965522157055,79863808.0,43.297126125925985,48.48118516152738,6240.049067202021,194.91923435873795,5.664811195370229,0.7402468117519131,0.5077009450334249,0.6239738783926689,73.66063910880541,2
20260329T003753Z-paper_fidelity_smoke-mem_leak-ibase-dbase-wbase-s01-r01,paper_fidelity_smoke,mem_leak,paper_aligned,paper_faithful,decision,H-paper-smoke-anchor,Paper-faithful-with-proxy learner profile for a short smoke campaign.,paper-faithful-with-proxy,base,base,base,fresh_bootstrap,1,1,1878041801,1878041801,1,17,0,1,1.0,0.9444444444444444,0.05555555555555555,1.0,0.10526315789473684,5.5377349853515625,5.5377349853515625,18,60.0,5,3,0.85,3,32,32,0.7,4.0,1.0,180,240,240,180,True,True,False,proc_mem_bytes,208189791.0857144,"db_inflight,disk_fill_mb,open_fds_sim,proc_open_fds,retry_rate",24066843.826549407,one_to_one,True,,9,960,5.455428133001834,3,1,0,0.9,train_max_100,none,8859651.002183633,25058867.657471694,0.04854166666666665,79736832.0,40.417325674484516,46.85682373746884,5940.470494193998,184.9390940300825,16.113063281276688,1.5101166743880394,2.8221947624176065,2.166155718402823,55432.82454566719,18
20260329T003753Z-paper_fidelity_smoke-net_hog_like_latency-ibase-dbase-wbase-s01-r01,paper_fidelity_smoke,net_hog_like_latency,paper_aligned,paper_faithful,decision,H-paper-smoke-anchor,Paper-faithful-with-proxy learner profile for a short smoke campaign.,paper-faithful-with-proxy,base,base,base,fresh_bootstrap,1,1,1794010900,1794010900,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60.0,5,3,0.85,3,32,32,0.7,4.0,1.0,180,240,240,180,True,False,True,,0.0,,0.0,one_to_one,True,,9,960,2.969121183935841,3,1,2,0.9333333333333333,train_max_100,none,8840991.44924638,25006090.46347694,0.09736111111111112,79568896.0,38.0446151933602,43.461467280683195,5545.021731014343,173.10690741234131,7.786241502922348,4.260368088739837,3.6946318079439426,3.9774999483418902,,0
